"","Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
"4274",2018,126438,"Merlangius merlangus","27_7_E","IE",8.16702,NA
"4275",2018,126438,"Merlangius merlangus","27_7_F","IE",66.8297,NA
"4276",2018,126438,"Merlangius merlangus","27_7_G","IE",3521.81,NA
"4277",2018,126438,"Merlangius merlangus","27_7_H","IE",11.0134,NA
"4278",2018,126438,"Merlangius merlangus","27_7_J_2","IE",461.485,NA
"4279",2018,126439,"Micromesistius poutassou","27_6_A","IE",10184.3,NA
"4280",2018,126439,"Micromesistius poutassou","27_6_B_2","IE",9117.17,NA
"4281",2018,126439,"Micromesistius poutassou","27_7_B","IE",753.372,NA
"4282",2018,126439,"Micromesistius poutassou","27_7_C_2","IE",29845.7,NA
"4283",2018,126439,"Micromesistius poutassou","27_7_G","IE",0.857,NA
"4284",2018,126439,"Micromesistius poutassou","27_7_H","IE",0.5,NA
"4285",2018,126439,"Micromesistius poutassou","27_8_A","IE",0.1,NA
"4286",2018,126439,"Micromesistius poutassou","27_8_D_2","IE",0.67,NA
"4287",2018,126440,"Pollachius pollachius","27_2_A_2","IE",0.103,NA
"4288",2018,126440,"Pollachius pollachius","27_6_A","IE",22.431,NA
"4289",2018,126440,"Pollachius pollachius","27_6_B_2","IE",7.14133,NA
"4290",2018,126440,"Pollachius pollachius","27_7_A","IE",21.9861,NA
"4291",2018,126440,"Pollachius pollachius","27_7_B","IE",32.9547,NA
"4292",2018,126440,"Pollachius pollachius","27_7_C_2","IE",0.09711,NA
"4293",2018,126440,"Pollachius pollachius","27_7_D","IE",0.03042,NA
"4294",2018,126440,"Pollachius pollachius","27_7_E","IE",0.54171,NA
"4295",2018,126440,"Pollachius pollachius","27_7_F","IE",1.13607,NA
"4296",2018,126440,"Pollachius pollachius","27_7_G","IE",283.95,NA
"4297",2018,126440,"Pollachius pollachius","27_7_H","IE",11.7745,NA
"4298",2018,126440,"Pollachius pollachius","27_7_J_2","IE",128.651,NA
"4299",2018,126440,"Pollachius pollachius","27_7_K_2","IE",0.07488,NA
"4300",2018,126441,"Pollachius virens","27_2_A_2","IE",6.342,NA
"4301",2018,126441,"Pollachius virens","27_6_A","IE",86.5961,NA
"4302",2018,126441,"Pollachius virens","27_6_B_1","IE",2.72876,NA
"4303",2018,126441,"Pollachius virens","27_6_B_2","IE",142.162,NA
"4304",2018,126441,"Pollachius virens","27_7_A","IE",13.7457,NA
"4305",2018,126441,"Pollachius virens","27_7_B","IE",34.6511,NA
"4306",2018,126441,"Pollachius virens","27_7_C_2","IE",5.96547,NA
"4307",2018,126441,"Pollachius virens","27_7_F","IE",0.16065,NA
"4308",2018,126441,"Pollachius virens","27_7_G","IE",177.059,NA
"4309",2018,126441,"Pollachius virens","27_7_H","IE",0.04641,NA
"4310",2018,126441,"Pollachius virens","27_7_J_2","IE",119.176,NA
"4311",2018,126447,"Brosme brosme","27_6_A","IE",0.59622,NA
"4312",2018,126447,"Brosme brosme","27_6_B_2","IE",2.44074,NA
"4313",2018,126447,"Brosme brosme","27_7_A","IE",0.1482,NA
"4314",2018,126447,"Brosme brosme","27_7_B","IE",0.07866,NA
"4315",2018,126461,"Molva molva","27_6_A","IE",92.5413,NA
"4316",2018,126461,"Molva molva","27_6_B_1","IE",16.2675,NA
"4317",2018,126461,"Molva molva","27_6_B_2","IE",67.5393,NA
"4318",2018,126461,"Molva molva","27_7_A","IE",6.51369,NA
"4319",2018,126461,"Molva molva","27_7_B","IE",21.5069,NA
"4320",2018,126461,"Molva molva","27_7_C_2","IE",4.21025,NA
"4321",2018,126461,"Molva molva","27_7_E","IE",0.00114,NA
"4322",2018,126461,"Molva molva","27_7_F","IE",1.01688,NA
"4323",2018,126461,"Molva molva","27_7_G","IE",228.812,NA
"4324",2018,126461,"Molva molva","27_7_H","IE",14.704,NA
"4325",2018,126461,"Molva molva","27_7_J_2","IE",23.848,NA
"4326",2018,126461,"Molva molva","27_7_K_2","IE",5.97018,NA
"4327",2018,126484,"Merluccius merluccius","27_6_A","IE",104.34,NA
"4328",2018,126484,"Merluccius merluccius","27_6_B_1","IE",0.24531,NA
"4329",2018,126484,"Merluccius merluccius","27_6_B_2","IE",0.17427,NA
"4330",2018,126484,"Merluccius merluccius","27_7_A","IE",6.56494,NA
"4331",2018,126484,"Merluccius merluccius","27_7_B","IE",126.909,NA
"4332",2018,126484,"Merluccius merluccius","27_7_C_2","IE",43.5037,NA
"4333",2018,126484,"Merluccius merluccius","27_7_D","IE",0.00999,NA
"4334",2018,126484,"Merluccius merluccius","27_7_E","IE",0.01665,NA
"4335",2018,126484,"Merluccius merluccius","27_7_F","IE",5.93594,NA
"4336",2018,126484,"Merluccius merluccius","27_7_G","IE",1476.54,NA
"4337",2018,126484,"Merluccius merluccius","27_7_H","IE",96.0195,NA
"4338",2018,126484,"Merluccius merluccius","27_7_J_1","IE",0.0222,NA
"4339",2018,126484,"Merluccius merluccius","27_7_J_2","IE",1331.92,NA
"4340",2018,126484,"Merluccius merluccius","27_7_K_1","IE",0.0999,NA
"4341",2018,126484,"Merluccius merluccius","27_7_K_2","IE",47.2702,NA
"4342",2018,126484,"Merluccius merluccius","27_8_A","IE",2.75,NA
"4343",2018,126484,"Merluccius merluccius","27_8_D_2","IE",0.1,NA
"4344",2018,126501,"Phycis blennoides","27_6_A","IE",6.40022,NA
"4345",2018,126501,"Phycis blennoides","27_6_B_2","IE",0.07437,NA
"4346",2018,126501,"Phycis blennoides","27_7_B","IE",2.73948,NA
"4347",2018,126501,"Phycis blennoides","27_7_C_2","IE",0.14652,NA
"4348",2018,126501,"Phycis blennoides","27_7_H","IE",0.08436,NA
"4349",2018,126501,"Phycis blennoides","27_7_J_2","IE",0.14541,NA
"4350",2018,126986,"Mullus surmuletus","27_7_A","IE",0.077,NA
"4351",2018,126986,"Mullus surmuletus","27_7_E","IE",1.5876,NA
"4352",2018,126986,"Mullus surmuletus","27_7_G","IE",7.501,NA
"4353",2018,126986,"Mullus surmuletus","27_7_J_2","IE",0.174,NA
"4354",2018,127023,"Scomber scombrus","27_4_A","IE",24566.5,NA
"4355",2018,127023,"Scomber scombrus","27_6_A","IE",30819.8,NA
"4356",2018,127023,"Scomber scombrus","27_6_B_2","IE",0.004,NA
"4357",2018,127023,"Scomber scombrus","27_7_A","IE",0.85,NA
"4358",2018,127023,"Scomber scombrus","27_7_B","IE",8943.18,NA
"4359",2018,127023,"Scomber scombrus","27_7_G","IE",5.36075,NA
"4360",2018,127023,"Scomber scombrus","27_7_J_2","IE",2411.21,NA
"4361",2018,127059,"Pagellus bogaraveo","27_7_F","IE",0.032,NA
"4362",2018,127136,"Glyptocephalus cynoglossus","27_6_A","IE",13.2758,NA
"4363",2018,127136,"Glyptocephalus cynoglossus","27_6_B_1","IE",23.2709,NA
"4364",2018,127136,"Glyptocephalus cynoglossus","27_6_B_2","IE",10.2166,NA
"4365",2018,127136,"Glyptocephalus cynoglossus","27_7_A","IE",14.3897,NA
"4366",2018,127136,"Glyptocephalus cynoglossus","27_7_B","IE",26.093,NA
"4367",2018,127136,"Glyptocephalus cynoglossus","27_7_C_2","IE",8.31791,NA
"4368",2018,127136,"Glyptocephalus cynoglossus","27_7_E","IE",0.02332,NA
"4369",2018,127136,"Glyptocephalus cynoglossus","27_7_F","IE",0.466082,NA
"4370",2018,127136,"Glyptocephalus cynoglossus","27_7_G","IE",444.991,NA
"4371",2018,127136,"Glyptocephalus cynoglossus","27_7_H","IE",46.7839,NA
"4372",2018,127136,"Glyptocephalus cynoglossus","27_7_J_1","IE",0.04452,NA
"4373",2018,127136,"Glyptocephalus cynoglossus","27_7_J_2","IE",61.7183,NA
"4374",2018,127136,"Glyptocephalus cynoglossus","27_7_K_2","IE",9.91354,NA
"4375",2018,127139,"Limanda limanda","27_7_E","IE",0.0111,NA
"4376",2018,127139,"Limanda limanda","27_7_G","IE",0.03885,NA
"4377",2018,127139,"Limanda limanda","27_7_J_2","IE",0.38295,NA
"4378",2018,127140,"Microstomus kitt","27_6_A","IE",14.3137,NA
"4379",2018,127140,"Microstomus kitt","27_6_B_1","IE",2.62925,NA
"4380",2018,127140,"Microstomus kitt","27_6_B_2","IE",14.2037,NA
"4381",2018,127140,"Microstomus kitt","27_7_A","IE",6.47548,NA
"4382",2018,127140,"Microstomus kitt","27_7_B","IE",5.78007,NA
"4383",2018,127140,"Microstomus kitt","27_7_C_2","IE",1.04475,NA
"4384",2018,127140,"Microstomus kitt","27_7_E","IE",0.006195,NA
"4385",2018,127140,"Microstomus kitt","27_7_F","IE",2.25775,NA
"4386",2018,127140,"Microstomus kitt","27_7_G","IE",288.405,NA
"4387",2018,127140,"Microstomus kitt","27_7_H","IE",7.707,NA
"4388",2018,127140,"Microstomus kitt","27_7_J_2","IE",71.6916,NA
"4389",2018,127140,"Microstomus kitt","27_7_K_1","IE",0.105,NA
"4390",2018,127140,"Microstomus kitt","27_7_K_2","IE",0.03255,NA
"4391",2018,127141,"Platichthys flesus","27_7_A","IE",0.17604,NA
"4392",2018,127141,"Platichthys flesus","27_7_G","IE",0.06588,NA
"4393",2018,127141,"Platichthys flesus","27_7_J_2","IE",0.27864,NA
"4394",2018,127143,"Pleuronectes platessa","27_12_A_1","IE",0.04066,NA
"4395",2018,127143,"Pleuronectes platessa","27_6_A","IE",35.2292,NA
"4396",2018,127143,"Pleuronectes platessa","27_7_A","IE",315.266,NA
"4397",2018,127143,"Pleuronectes platessa","27_7_B","IE",7.15143,NA
"4398",2018,127143,"Pleuronectes platessa","27_7_E","IE",3.25222,NA
"4399",2018,127143,"Pleuronectes platessa","27_7_F","IE",0.23005,NA
"4400",2018,127143,"Pleuronectes platessa","27_7_G","IE",50.083,NA
"4401",2018,127143,"Pleuronectes platessa","27_7_H","IE",2.21053,NA
"4402",2018,127143,"Pleuronectes platessa","27_7_J_2","IE",30.2168,NA
"4403",2018,127150,"Scophthalmus rhombus","27_6_A","IE",7.33376,NA
"4404",2018,127150,"Scophthalmus rhombus","27_7_A","IE",28.5686,NA
"4405",2018,127150,"Scophthalmus rhombus","27_7_B","IE",4.01142,NA
"4406",2018,127150,"Scophthalmus rhombus","27_7_E","IE",1.16118,NA
"4407",2018,127150,"Scophthalmus rhombus","27_7_F","IE",0.06867,NA
"4408",2018,127150,"Scophthalmus rhombus","27_7_G","IE",46.7447,NA
"4409",2018,127150,"Scophthalmus rhombus","27_7_H","IE",0.06322,NA
"4410",2018,127150,"Scophthalmus rhombus","27_7_J_2","IE",13.4902,NA
"4411",2018,127149,"Scophthalmus maximus","27_5_B_1_B","IE",0.04469,NA
"4412",2018,127149,"Scophthalmus maximus","27_6_A","IE",7.36818,NA
"4413",2018,127149,"Scophthalmus maximus","27_6_B_2","IE",0.149112,NA
"4414",2018,127149,"Scophthalmus maximus","27_7_A","IE",22.0059,NA
"4415",2018,127149,"Scophthalmus maximus","27_7_B","IE",10.3863,NA
"4416",2018,127149,"Scophthalmus maximus","27_7_C_2","IE",1.13082,NA
"4417",2018,127149,"Scophthalmus maximus","27_7_E","IE",5.39684,NA
"4418",2018,127149,"Scophthalmus maximus","27_7_F","IE",0.10355,NA
"4419",2018,127149,"Scophthalmus maximus","27_7_G","IE",107.177,NA
"4420",2018,127149,"Scophthalmus maximus","27_7_H","IE",1.59026,NA
"4421",2018,127149,"Scophthalmus maximus","27_7_J_2","IE",48.5667,NA
"4422",2018,127149,"Scophthalmus maximus","27_7_K_2","IE",0.01962,NA
"4423",2018,127160,"Solea solea","27_6_A","IE",16.4071,NA
"4424",2018,127160,"Solea solea","27_7_A","IE",16.1201,NA
"4425",2018,127160,"Solea solea","27_7_B","IE",15.7172,NA
"4426",2018,127160,"Solea solea","27_7_C_2","IE",0.121056,NA
"4427",2018,127160,"Solea solea","27_7_E","IE",0.507208,NA
"4428",2018,127160,"Solea solea","27_7_F","IE",0.39832,NA
"4429",2018,127160,"Solea solea","27_7_G","IE",27.1525,NA
"4430",2018,127160,"Solea solea","27_7_H","IE",7.93685,NA
"4431",2018,127160,"Solea solea","27_7_J_2","IE",53.3855,NA
"4432",2018,127160,"Solea solea","27_7_K_2","IE",0.02496,NA
"4433",2018,127259,"Chelidonichthys cuculus","27_6_A","IE",0.052,NA
"4434",2018,127259,"Chelidonichthys cuculus","27_7_A","IE",2.279,NA
"4435",2018,127259,"Chelidonichthys cuculus","27_7_B","IE",0.084,NA
"4436",2018,127259,"Chelidonichthys cuculus","27_7_C_2","IE",0.011,NA
"4437",2018,127259,"Chelidonichthys cuculus","27_7_E","IE",9.2258,NA
"4438",2018,127259,"Chelidonichthys cuculus","27_7_F","IE",0.052,NA
"4439",2018,127259,"Chelidonichthys cuculus","27_7_G","IE",0.724,NA
"4440",2018,127259,"Chelidonichthys cuculus","27_7_H","IE",0.07,NA
"4441",2018,127259,"Chelidonichthys cuculus","27_7_J_2","IE",0.552,NA
"4442",2018,158960,"Coryphaenoides rupestris","27_7_E","IE",0.00555,NA
"4443",2018,367297,"Raja brachyura","27_12_A_1","IE",0.03616,NA
"4444",2018,367297,"Raja brachyura","27_6_A","IE",22.1095,NA
"4445",2018,367297,"Raja brachyura","27_6_B_2","IE",0.91982,NA
"4446",2018,367297,"Raja brachyura","27_7_A","IE",194.001,NA
"4447",2018,367297,"Raja brachyura","27_7_B","IE",17.8723,NA
"4448",2018,367297,"Raja brachyura","27_7_C_2","IE",0.54353,NA
"4449",2018,367297,"Raja brachyura","27_7_E","IE",2.88772,NA
"4450",2018,367297,"Raja brachyura","27_7_F","IE",1.05655,NA
"4451",2018,367297,"Raja brachyura","27_7_G","IE",33.1147,NA
"4452",2018,367297,"Raja brachyura","27_7_H","IE",0.07571,NA
"4453",2018,367297,"Raja brachyura","27_7_J_2","IE",21.1955,NA
"4454",2018,367297,"Raja brachyura","27_7_K_2","IE",0.06554,NA
"4455",2018,105815,"Scyliorhinus stellaris","27_7_A","IE",1.12,NA
"4456",2018,125802,"Lophius","27_6_A","IE",596.266,NA
"4457",2018,125802,"Lophius","27_6_B_1","IE",101.031,NA
"4458",2018,125802,"Lophius","27_6_B_2","IE",181.024,NA
"4459",2018,125802,"Lophius","27_7_A","IE",122.998,NA
"4460",2018,125802,"Lophius","27_7_B","IE",506.645,NA
"4461",2018,125802,"Lophius","27_7_C_2","IE",222.855,NA
"4462",2018,125802,"Lophius","27_7_D","IE",0.08784,NA
"4463",2018,125802,"Lophius","27_7_E","IE",20.6092,NA
"4464",2018,125802,"Lophius","27_7_F","IE",2.529,NA
"4465",2018,125802,"Lophius","27_7_G","IE",1296.7,NA
"4466",2018,125802,"Lophius","27_7_H","IE",153.44,NA
"4467",2018,125802,"Lophius","27_7_J_1","IE",0.05124,NA
"4468",2018,125802,"Lophius","27_7_J_2","IE",626.879,NA
"4469",2018,125802,"Lophius","27_7_K_1","IE",0.0488,NA
"4470",2018,125802,"Lophius","27_7_K_2","IE",327.621,NA
"4471",2018,107044,"Pandalus","27_7_G","IE",1.33016,NA
"4472",2018,126175,"Sebastes","27_7_E","IE",0.50933,NA
"4473",2018,126175,"Sebastes","27_7_J_2","IE",0.09,NA
"4474",2018,105896,"Rostroraja alba","27_7_J_2","IE",0.418,NA
"4475",2018,125946,"Trachurus","27_1_B","IE",110,NA
"4476",2018,125946,"Trachurus","27_6_A","IE",17959.1,NA
"4477",2018,125946,"Trachurus","27_7_B","IE",5933.89,NA
"4478",2018,125946,"Trachurus","27_7_G","IE",334.262,NA
"4479",2018,125946,"Trachurus","27_7_H","IE",4.1,NA
"4480",2018,125946,"Trachurus","27_7_J_2","IE",897.246,NA
"4481",2018,125946,"Trachurus","27_8_A","IE",218.42,NA
"4482",2018,125946,"Trachurus","27_8_D_2","IE",0.09,NA
"4483",2018,105711,"Rajidae","27_4_B","BE",2.713,0
"4484",2018,105711,"Rajidae","27_4_C","BE",4.326,0
"4485",2018,105711,"Rajidae","27_7_A","BE",15.275,0
"4486",2018,105711,"Rajidae","27_7_D","BE",6.289,0
"4487",2018,105711,"Rajidae","27_7_E","BE",5.267,0
"4488",2018,105711,"Rajidae","27_7_F","BE",29.516,0
"4489",2018,105711,"Rajidae","27_7_G","BE",15.682,0
"4490",2018,105711,"Rajidae","27_7_H","BE",0.356,0
"4491",2018,105814,"Scyliorhinus canicula","27_4_B","BE",7.958,0
"4492",2018,105814,"Scyliorhinus canicula","27_4_C","BE",63.159,0
"4493",2018,105814,"Scyliorhinus canicula","27_7_A","BE",9.562,0
"4494",2018,105814,"Scyliorhinus canicula","27_7_D","BE",233.083,0
"4495",2018,105814,"Scyliorhinus canicula","27_7_E","BE",41.075,0
"4496",2018,105814,"Scyliorhinus canicula","27_7_F","BE",53.028,0
"4497",2018,105814,"Scyliorhinus canicula","27_7_G","BE",70.859,0
"4498",2018,105814,"Scyliorhinus canicula","27_7_H","BE",7.734,0
"4499",2018,105814,"Scyliorhinus canicula","27_8_A","BE",0.179,0
"4500",2018,105814,"Scyliorhinus canicula","27_8_B","BE",24.503,0
"4501",2018,105820,"Galeorhinus galeus","27_4_C","BE",0.152,0
"4502",2018,105820,"Galeorhinus galeus","27_7_D","BE",0.614,0
"4503",2018,105865,"Amblyraja radiata","27_7_D","BE",0.409,0
"4504",2018,105865,"Amblyraja radiata","27_7_F","BE",1.598,0
"4505",2018,105873,"Leucoraja circularis","27_4_B","BE",0.313,0
"4506",2018,105873,"Leucoraja circularis","27_4_C","BE",2.967,0
"4507",2018,105873,"Leucoraja circularis","27_7_A","BE",2.184,0
"4508",2018,105873,"Leucoraja circularis","27_7_D","BE",8.202,0
"4509",2018,105873,"Leucoraja circularis","27_7_E","BE",2.484,0
"4510",2018,105873,"Leucoraja circularis","27_7_F","BE",38.854,0
"4511",2018,105873,"Leucoraja circularis","27_7_G","BE",82.411,0
"4512",2018,105873,"Leucoraja circularis","27_7_H","BE",1.63,0
"4513",2018,105876,"Leucoraja naevus","27_4_B","BE",0.127,0
"4514",2018,105876,"Leucoraja naevus","27_7_A","BE",1.38,0
"4515",2018,105876,"Leucoraja naevus","27_7_D","BE",1.375,0
"4516",2018,105876,"Leucoraja naevus","27_7_E","BE",2.257,0
"4517",2018,105876,"Leucoraja naevus","27_7_F","BE",12.327,0
"4518",2018,105876,"Leucoraja naevus","27_7_G","BE",9.81,0
"4519",2018,105876,"Leucoraja naevus","27_7_H","BE",2.188,0
"4520",2018,105876,"Leucoraja naevus","27_8_B","BE",0.557,0
"4521",2018,105883,"Raja clavata","27_4_B","BE",41.773,0
"4522",2018,105883,"Raja clavata","27_4_C","BE",67.598,0
"4523",2018,105883,"Raja clavata","27_7_A","BE",45.264,0
"4524",2018,105883,"Raja clavata","27_7_D","BE",83.919,0
"4525",2018,105883,"Raja clavata","27_7_E","BE",14.536,0
"4526",2018,105883,"Raja clavata","27_7_F","BE",34.338,0
"4527",2018,105883,"Raja clavata","27_7_G","BE",117.2,0
"4528",2018,105883,"Raja clavata","27_7_H","BE",1.212,0
"4529",2018,105883,"Raja clavata","27_8_B","BE",0.581,0
"4530",2018,105885,"Raja microocellata","27_7_E","BE",0.795,0
"4531",2018,105885,"Raja microocellata","27_7_F","BE",3.205,0
"4532",2018,105885,"Raja microocellata","27_7_G","BE",16.683,0
"4533",2018,105887,"Raja montagui","27_4_B","BE",24.247,0
"4534",2018,105887,"Raja montagui","27_4_C","BE",9.935,0
"4535",2018,105887,"Raja montagui","27_7_A","BE",7.782,0
"4536",2018,105887,"Raja montagui","27_7_D","BE",17.422,0
"4537",2018,105887,"Raja montagui","27_7_E","BE",7.411,0
"4538",2018,105887,"Raja montagui","27_7_F","BE",31.654,0
"4539",2018,105887,"Raja montagui","27_7_G","BE",40.985,0
"4540",2018,105887,"Raja montagui","27_7_H","BE",1.063,0
"4541",2018,107254,"Nephrops norvegicus","27_4_B","BE",641.997,0
"4542",2018,107254,"Nephrops norvegicus","27_4_C","BE",7.681,0
"4543",2018,107254,"Nephrops norvegicus","27_7_G","BE",1.367,0
"4544",2018,126122,"Lepidorhombus","27_4_B","BE",5.038,0
"4545",2018,126122,"Lepidorhombus","27_7_A","BE",0.595,0
"4546",2018,126122,"Lepidorhombus","27_7_E","BE",13.521,0
"4547",2018,126122,"Lepidorhombus","27_7_F","BE",96.56,0
"4548",2018,126122,"Lepidorhombus","27_7_G","BE",168.749,0
"4549",2018,126122,"Lepidorhombus","27_7_H","BE",52.304,0
"4550",2018,126122,"Lepidorhombus","27_7_J","BE",0.707,0
"4551",2018,126122,"Lepidorhombus","27_8_A","BE",0.955,0
"4552",2018,126122,"Lepidorhombus","27_8_B","BE",14.077,0
"4553",2018,126281,"Anguilla anguilla","27_4_C","BE",0.237,0
"4554",2018,126281,"Anguilla anguilla","27_7_D","BE",0.123,0
"4555",2018,126281,"Anguilla anguilla","27_7_E","BE",0.129,0
"4556",2018,126281,"Anguilla anguilla","27_7_F","BE",0.301,0
"4557",2018,126417,"Clupea harengus","27_4_C","BE",8.102,0
"4558",2018,126417,"Clupea harengus","27_7_D","BE",23.838,0
"4559",2018,126417,"Clupea harengus","27_7_E","BE",0.32,0
"4560",2018,126421,"Sardina pilchardus","27_7_D","BE",1.055,0
"4561",2018,126421,"Sardina pilchardus","27_7_E","BE",0.437,0
"4562",2018,126426,"Engraulis encrasicolus","27_4_C","BE",0.4,0
"4563",2018,126436,"Gadus morhua","27_4_B","BE",807.952,1.323
"4564",2018,126436,"Gadus morhua","27_4_C","BE",9.611,0.038
"4565",2018,126436,"Gadus morhua","27_7_A","BE",1.736,0
"4566",2018,126436,"Gadus morhua","27_7_D","BE",7.871,0
"4567",2018,126436,"Gadus morhua","27_7_E","BE",1.761,0
"4568",2018,126436,"Gadus morhua","27_7_F","BE",14.262,0
"4569",2018,126436,"Gadus morhua","27_7_G","BE",31.373,0
"4570",2018,126436,"Gadus morhua","27_7_H","BE",1.268,0
"4571",2018,126437,"Melanogrammus aeglefinus","27_4_B","BE",28.713,0
"4572",2018,126437,"Melanogrammus aeglefinus","27_4_C","BE",0.294,0
"4573",2018,126437,"Melanogrammus aeglefinus","27_7_A","BE",4.204,0
"4574",2018,126437,"Melanogrammus aeglefinus","27_7_D","BE",0.537,0
"4575",2018,126437,"Melanogrammus aeglefinus","27_7_E","BE",6.647,0
"4576",2018,126437,"Melanogrammus aeglefinus","27_7_F","BE",38.446,0
"4577",2018,126437,"Melanogrammus aeglefinus","27_7_G","BE",39.203,0
"4578",2018,126437,"Melanogrammus aeglefinus","27_7_H","BE",4.395,0
"4579",2018,126438,"Merlangius merlangus","27_4_B","BE",38.071,0.137
"4580",2018,126438,"Merlangius merlangus","27_4_C","BE",33.194,0
"4581",2018,126438,"Merlangius merlangus","27_7_A","BE",0.942,0
"4582",2018,126438,"Merlangius merlangus","27_7_D","BE",138.134,0
"4583",2018,126438,"Merlangius merlangus","27_7_E","BE",21.928,0
"4584",2018,126438,"Merlangius merlangus","27_7_F","BE",49.261,0
"4585",2018,126438,"Merlangius merlangus","27_7_G","BE",30.722,0
"4586",2018,126438,"Merlangius merlangus","27_7_H","BE",1.134,0
"4587",2018,126438,"Merlangius merlangus","27_8_B","BE",1.719,0
"4588",2018,126440,"Pollachius pollachius","27_4_B","BE",13.967,0
"4589",2018,126440,"Pollachius pollachius","27_7_A","BE",0.213,0
"4590",2018,126440,"Pollachius pollachius","27_7_D","BE",2.921,0
"4591",2018,126440,"Pollachius pollachius","27_7_E","BE",1.941,0
"4592",2018,126440,"Pollachius pollachius","27_7_F","BE",6.557,0
"4593",2018,126440,"Pollachius pollachius","27_7_G","BE",8.68,0
"4594",2018,126440,"Pollachius pollachius","27_7_H","BE",0.275,0
"4595",2018,126441,"Pollachius virens","27_4_B","BE",14.129,0
"4596",2018,126441,"Pollachius virens","27_7_D","BE",0.107,0
"4597",2018,126441,"Pollachius virens","27_7_F","BE",0.533,0
"4598",2018,126441,"Pollachius virens","27_7_G","BE",0.735,0
"4599",2018,126461,"Molva molva","27_4_B","BE",8.71,0
"4600",2018,126461,"Molva molva","27_7_A","BE",0.229,0
"4601",2018,126461,"Molva molva","27_7_D","BE",1.361,0
"4602",2018,126461,"Molva molva","27_7_E","BE",2.357,0
"4603",2018,126461,"Molva molva","27_7_F","BE",5.481,0
"4604",2018,126461,"Molva molva","27_7_G","BE",6.393,0
"4605",2018,126461,"Molva molva","27_7_H","BE",0.315,0
"4606",2018,126484,"Merluccius merluccius","27_4_B","BE",36.132,0
"4607",2018,126484,"Merluccius merluccius","27_7_A","BE",0.173,0
"4608",2018,126484,"Merluccius merluccius","27_7_D","BE",0.112,0
"4609",2018,126484,"Merluccius merluccius","27_7_E","BE",1.177,0
"4610",2018,126484,"Merluccius merluccius","27_7_F","BE",12.368,0
"4611",2018,126484,"Merluccius merluccius","27_7_G","BE",13.58,0
"4612",2018,126484,"Merluccius merluccius","27_7_H","BE",1.361,0
"4613",2018,126484,"Merluccius merluccius","27_8_A","BE",0.252,0
"4614",2018,126484,"Merluccius merluccius","27_8_B","BE",6.928,0
"4615",2018,126822,"Trachurus trachurus","27_4_B","BE",3.26,0
"4616",2018,126822,"Trachurus trachurus","27_4_C","BE",7.264,0
"4617",2018,126822,"Trachurus trachurus","27_7_D","BE",33.451,0
"4618",2018,126822,"Trachurus trachurus","27_7_E","BE",4.03,0
"4619",2018,126975,"Dicentrarchus labrax","27_4_C","BE",3.477,0
"4620",2018,126975,"Dicentrarchus labrax","27_7_D","BE",7.587,0
"4621",2018,126975,"Dicentrarchus labrax","27_7_E","BE",1.908,0
"4622",2018,126975,"Dicentrarchus labrax","27_7_F","BE",1.859,0
"4623",2018,126975,"Dicentrarchus labrax","27_7_G","BE",3.089,0
"4624",2018,126986,"Mullus surmuletus","27_4_B","BE",7.856,0
"4625",2018,126986,"Mullus surmuletus","27_4_C","BE",7.541,0
"4626",2018,126986,"Mullus surmuletus","27_7_A","BE",0.12,0
"4627",2018,126986,"Mullus surmuletus","27_7_D","BE",61.987,0
"4628",2018,126986,"Mullus surmuletus","27_7_E","BE",12.303,0
"4629",2018,126986,"Mullus surmuletus","27_7_F","BE",15.242,0
"4630",2018,126986,"Mullus surmuletus","27_7_G","BE",5.101,0
"4631",2018,126986,"Mullus surmuletus","27_7_H","BE",0.818,0
"4632",2018,126986,"Mullus surmuletus","27_8_B","BE",2.573,0
"4633",2018,127023,"Scomber scombrus","27_4_B","BE",52.327,0
"4634",2018,127023,"Scomber scombrus","27_4_C","BE",57.893,0
"4635",2018,127023,"Scomber scombrus","27_7_D","BE",53.997,0
"4636",2018,127023,"Scomber scombrus","27_7_E","BE",3.74,0
"4637",2018,127059,"Pagellus bogaraveo","27_7_D","BE",0.132,0
"4638",2018,127059,"Pagellus bogaraveo","27_7_E","BE",0.308,0
"4639",2018,127136,"Glyptocephalus cynoglossus","27_4_B","BE",15.556,0
"4640",2018,127136,"Glyptocephalus cynoglossus","27_4_C","BE",0.131,0
"4641",2018,127136,"Glyptocephalus cynoglossus","27_7_A","BE",0.123,0
"4642",2018,127136,"Glyptocephalus cynoglossus","27_7_E","BE",0.785,0
"4643",2018,127136,"Glyptocephalus cynoglossus","27_7_F","BE",6.767,0
"4644",2018,127136,"Glyptocephalus cynoglossus","27_7_G","BE",35.235,0
"4645",2018,127136,"Glyptocephalus cynoglossus","27_7_H","BE",3.362,0
"4646",2018,127136,"Glyptocephalus cynoglossus","27_7_J","BE",0.292,0
"4647",2018,127136,"Glyptocephalus cynoglossus","27_8_A","BE",0.147,0
"4648",2018,127136,"Glyptocephalus cynoglossus","27_8_B","BE",0.527,0
"4649",2018,127139,"Limanda limanda","27_4_B","BE",276.613,0
"4650",2018,127139,"Limanda limanda","27_4_C","BE",38.158,0
"4651",2018,127139,"Limanda limanda","27_7_A","BE",1.465,0
